_id,l_id,r_id
80735,1879,23913
80736,1897,23913
80737,2146,23913
80738,2233,23913
80739,2552,23913
80740,113,3380
80741,1028,3380
80742,1291,3380
80743,1460,3380
80744,1780,3380
80745,1788,3380
80746,1792,3380
80747,1798,3380
80748,1799,3380
80749,1803,3380
80750,1808,3380
80751,1809,3380
80752,1811,3380
80753,1812,3380
80754,1970,3380
80755,2314,3380
80756,2380,3380
80757,2453,3380
80758,2475,3380
80759,2550,3380
80760,167,15942
80761,195,15942
80762,227,15942
80763,284,15942
80764,403,15942
80765,454,15942
80766,791,15942
80767,804,15942
80768,835,15942
80769,841,15942
80770,1041,15942
80771,1210,15942
80772,1268,15942
80773,1281,15942
80774,1360,15942
80775,1449,15942
80776,1673,15942
80777,1759,15942
80778,2211,15942
80779,2339,15942
80780,13,45853
80781,282,45853
80782,323,45853
80783,406,45853
80784,421,45853
80785,440,45853
80786,484,45853
80787,666,45853
80788,756,45853
80789,839,45853
80790,1151,45853
80791,1199,45853
80792,1222,45853
80793,1250,45853
80794,1463,45853
80795,1550,45853
80796,1600,45853
80797,1699,45853
80798,1755,45853
80799,1981,45853
80800,241,22798
80801,547,22798
80802,597,22798
80803,600,22798
80804,716,22798
80805,864,22798
80806,881,22798
80807,884,22798
80808,1095,22798
80809,1152,22798
80810,1180,22798
80811,1229,22798
80812,1626,22798
80813,1668,22798
80814,1719,22798
80815,1850,22798
80816,2011,22798
80817,2288,22798
80818,2319,22798
80819,2601,22798
80820,50,20552
80821,121,20552
80822,593,20552
80823,649,20552
80824,1223,20552
80825,1521,20552
80826,1529,20552
80827,1564,20552
80828,1718,20552
80829,1722,20552
80830,1729,20552
80831,1734,20552
80832,1735,20552
80833,1742,20552
80834,1750,20552
80835,1751,20552
80836,1756,20552
80837,2045,20552
80838,2226,20552
80839,2572,20552
80840,46,23544
80841,137,23544
80842,195,23544
80843,259,23544
80844,284,23544
80845,454,23544
80846,804,23544
80847,1054,23544
80848,1076,23544
80849,1172,23544
80850,1263,23544
80851,1325,23544
80852,1409,23544
80853,1416,23544
80854,1522,23544
80855,1841,23544
80856,1989,23544
80857,1997,23544
80858,2271,23544
80859,2302,23544
80860,560,50899
80861,570,50899
80862,768,50899
80863,979,50899
80864,1160,50899
80865,1201,50899
80866,1453,50899
80867,1629,50899
80868,1707,50899
80869,1709,50899
80870,1710,50899
80871,1718,50899
80872,1722,50899
80873,1727,50899
80874,1734,50899
80875,1735,50899
80876,1742,50899
80877,1750,50899
80878,1751,50899
80879,1833,50899
80880,102,50338
80881,135,50338
80882,137,50338
80883,220,50338
80884,512,50338
80885,618,50338
80886,621,50338
80887,732,50338
80888,778,50338
80889,884,50338
80890,1344,50338
80891,1480,50338
80892,2058,50338
80893,2065,50338
80894,2317,50338
80895,2325,50338
80896,2334,50338
80897,2503,50338
80898,2561,50338
80899,2593,50338
80900,287,11812
80901,387,11812
80902,406,11812
80903,591,11812
80904,684,11812
80905,766,11812
80906,862,11812
80907,905,11812
80908,912,11812
80909,952,11812
80910,1099,11812
80911,1407,11812
80912,1753,11812
80913,1952,11812
80914,2156,11812
80915,2172,11812
80916,2335,11812
80917,2338,11812
80918,2361,11812
80919,2440,11812
80920,16,41260
80921,98,41260
80922,255,41260
80923,284,41260
80924,379,41260
80925,454,41260
80926,504,41260
80927,761,41260
80928,804,41260
80929,902,41260
80930,951,41260
80931,956,41260
80932,1254,41260
80933,2112,41260
80934,2210,41260
80935,2248,41260
80936,2252,41260
80937,2263,41260
80938,2302,41260
80939,2587,41260
80940,227,52232
80941,249,52232
80942,278,52232
80943,283,52232
80944,427,52232
80945,569,52232
80946,618,52232
80947,668,52232
80948,792,52232
80949,934,52232
80950,1049,52232
80951,1103,52232
80952,1122,52232
80953,1408,52232
80954,2108,52232
80955,2136,52232
80956,2156,52232
80957,2442,52232
80958,2448,52232
80959,2467,52232
80960,253,48640
80961,600,48640
80962,646,48640
80963,1294,48640
80964,1301,48640
80965,1466,48640
80966,1588,48640
80967,1663,48640
80968,1738,48640
80969,1850,48640
80970,1902,48640
80971,1904,48640
80972,1922,48640
80973,2265,48640
80974,2268,48640
80975,2271,48640
80976,2273,48640
80977,2298,48640
80978,2315,48640
80979,2367,48640
80980,136,6764
80981,202,6764
80982,284,6764
80983,484,6764
80984,556,6764
80985,694,6764
80986,997,6764
80987,1310,6764
80988,1622,6764
80989,1656,6764
80990,1747,6764
80991,1759,6764
80992,1773,6764
80993,1774,6764
80994,1783,6764
80995,1794,6764
80996,1800,6764
80997,1801,6764
80998,1822,6764
80999,1825,6764
81000,188,35141
81001,220,35141
81002,252,35141
81003,265,35141
81004,365,35141
81005,384,35141
81006,387,35141
81007,512,35141
81008,692,35141
81009,875,35141
81010,1075,35141
81011,1244,35141
81012,1627,35141
81013,1683,35141
81014,1743,35141
81015,1884,35141
81016,2216,35141
81017,2235,35141
81018,2407,35141
81019,2503,35141
81020,61,38560
81021,259,38560
81022,357,38560
81023,361,38560
81024,785,38560
81025,828,38560
81026,852,38560
81027,855,38560
81028,1193,38560
81029,1220,38560
81030,1325,38560
81031,1351,38560
81032,1646,38560
81033,1765,38560
81034,1779,38560
81035,1854,38560
81036,1942,38560
81037,2065,38560
81038,2265,38560
81039,2394,38560
81040,21,59462
81041,147,59462
81042,262,59462
81043,514,59462
81044,523,59462
81045,816,59462
81046,843,59462
81047,894,59462
81048,896,59462
81049,985,59462
81050,988,59462
81051,1021,59462
81052,1620,59462
81053,1861,59462
81054,1926,59462
81055,1981,59462
81056,2200,59462
81057,2324,59462
81058,2335,59462
81059,2525,59462
81060,111,11882
81061,241,11882
81062,337,11882
81063,341,11882
81064,407,11882
81065,456,11882
81066,739,11882
81067,783,11882
81068,888,11882
81069,1042,11882
81070,1089,11882
81071,1514,11882
81072,1573,11882
81073,1660,11882
81074,1732,11882
81075,1798,11882
81076,2199,11882
81077,2293,11882
81078,2476,11882
81079,2527,11882
81080,199,16738
81081,313,16738
81082,357,16738
81083,428,16738
81084,550,16738
81085,718,16738
81086,839,16738
81087,920,16738
81088,930,16738
81089,1063,16738
81090,1076,16738
81091,1085,16738
81092,1321,16738
81093,1487,16738
81094,1586,16738
81095,2108,16738
81096,2160,16738
81097,2204,16738
81098,2277,16738
81099,2279,16738
81100,52,7108
81101,265,7108
81102,298,7108
81103,318,7108
81104,485,7108
81105,512,7108
81106,1113,7108
81107,1137,7108
81108,1182,7108
81109,1243,7108
81110,1295,7108
81111,1406,7108
81112,1966,7108
81113,2055,7108
81114,2116,7108
81115,2170,7108
81116,2419,7108
81117,2430,7108
81118,2461,7108
81119,2602,7108
81120,96,64081
81121,139,64081
81122,150,64081
81123,278,64081
81124,451,64081
81125,505,64081
81126,599,64081
81127,726,64081
81128,737,64081
81129,930,64081
81130,956,64081
81131,957,64081
81132,1184,64081
81133,1248,64081
81134,1320,64081
81135,2056,64081
81136,2308,64081
81137,2394,64081
81138,2420,64081
81139,2609,64081
81140,206,14920
81141,299,14920
81142,402,14920
81143,498,14920
81144,735,14920
81145,743,14920
81146,850,14920
81147,1233,14920
81148,1356,14920
81149,1398,14920
81150,1434,14920
81151,1495,14920
81152,1567,14920
81153,1703,14920
81154,1704,14920
81155,1705,14920
81156,1718,14920
81157,1852,14920
81158,2200,14920
81159,2419,14920
81160,139,50436
81161,220,50436
81162,504,50436
81163,802,50436
81164,819,50436
81165,1152,50436
81166,1160,50436
81167,1164,50436
81168,1243,50436
81169,1327,50436
81170,1744,50436
81171,1830,50436
81172,1910,50436
81173,2066,50436
81174,2074,50436
81175,2148,50436
81176,2189,50436
81177,2282,50436
81178,2412,50436
81179,2449,50436
81180,169,47036
81181,205,47036
81182,207,47036
81183,299,47036
81184,675,47036
81185,907,47036
81186,1076,47036
81187,1448,47036
81188,1616,47036
81189,1620,47036
81190,1631,47036
81191,1634,47036
81192,1639,47036
81193,1640,47036
81194,1660,47036
81195,1669,47036
81196,1671,47036
81197,1674,47036
81198,2179,47036
81199,2554,47036
81200,119,62752
81201,144,62752
81202,284,62752
81203,454,62752
81204,526,62752
81205,620,62752
81206,766,62752
81207,804,62752
81208,828,62752
81209,1050,62752
81210,1159,62752
81211,1258,62752
81212,1728,62752
81213,1743,62752
81214,1908,62752
81215,1925,62752
81216,2023,62752
81217,2112,62752
81218,2357,62752
81219,2615,62752
81220,44,5673
81221,341,5673
81222,444,5673
81223,531,5673
81224,578,5673
81225,718,5673
81226,820,5673
81227,908,5673
81228,1181,5673
81229,1295,5673
81230,1453,5673
81231,1469,5673
81232,1498,5673
81233,1527,5673
81234,1603,5673
81235,1711,5673
81236,1920,5673
81237,1966,5673
81238,2381,5673
81239,2611,5673
81240,44,654
81241,74,654
81242,80,654
81243,365,654
81244,818,654
81245,993,654
81246,1078,654
81247,1316,654
81248,1521,654
81249,1590,654
81250,1697,654
81251,1724,654
81252,1734,654
81253,1916,654
81254,2082,654
81255,2312,654
81256,2445,654
81257,2512,654
81258,2514,654
81259,2602,654
81260,5,21598
81261,44,21598
81262,61,21598
81263,182,21598
81264,188,21598
81265,323,21598
81266,345,21598
81267,412,21598
81268,425,21598
81269,433,21598
81270,437,21598
81271,526,21598
81272,607,21598
81273,835,21598
81274,1305,21598
81275,1826,21598
81276,1926,21598
81277,1964,21598
81278,2317,21598
81279,2436,21598
81280,159,40533
81281,265,40533
81282,433,40533
81283,705,40533
81284,911,40533
81285,949,40533
81286,1093,40533
81287,1163,40533
81288,1176,40533
81289,1404,40533
81290,1482,40533
81291,1670,40533
81292,1854,40533
81293,1921,40533
81294,1939,40533
81295,1977,40533
81296,2001,40533
81297,2116,40533
81298,2507,40533
81299,2517,40533
81300,93,22635
81301,203,22635
81302,423,22635
81303,639,22635
81304,713,22635
81305,966,22635
81306,1180,22635
81307,1213,22635
81308,1282,22635
81309,1474,22635
81310,1510,22635
81311,1684,22635
81312,1852,22635
81313,1984,22635
81314,2126,22635
81315,2141,22635
81316,2272,22635
81317,2332,22635
81318,2409,22635
81319,2439,22635
81320,20,13966
81321,69,13966
81322,626,13966
81323,996,13966
81324,1115,13966
81325,1228,13966
81326,1409,13966
81327,1427,13966
81328,1472,13966
81329,1508,13966
81330,1652,13966
81331,1966,13966
81332,1999,13966
81333,2109,13966
81334,2196,13966
81335,2277,13966
81336,2289,13966
81337,2441,13966
81338,2526,13966
81339,2611,13966
81340,156,49250
81341,166,49250
81342,387,49250
81343,476,49250
81344,486,49250
81345,588,49250
81346,808,49250
81347,875,49250
81348,878,49250
81349,1496,49250
81350,1623,49250
81351,1655,49250
81352,1720,49250
81353,1848,49250
81354,1909,49250
81355,2008,49250
81356,2047,49250
81357,2148,49250
81358,2426,49250
81359,2479,49250
81360,93,34153
81361,105,34153
81362,111,34153
81363,145,34153
81364,311,34153
81365,353,34153
81366,432,34153
81367,435,34153
81368,726,34153
81369,855,34153
81370,1275,34153
81371,1281,34153
81372,1471,34153
81373,1520,34153
81374,1610,34153
81375,1956,34153
81376,2164,34153
81377,2491,34153
81378,2518,34153
81379,2584,34153
81380,81,44175
81381,531,44175
81382,670,44175
81383,762,44175
81384,790,44175
81385,802,44175
81386,1159,44175
81387,1400,44175
81388,1409,44175
81389,1428,44175
81390,1499,44175
81391,1663,44175
81392,1810,44175
81393,1947,44175
81394,2041,44175
81395,2226,44175
81396,2378,44175
81397,2466,44175
81398,2507,44175
81399,2560,44175
81400,198,47402
81401,284,47402
81402,412,47402
81403,454,47402
81404,723,47402
81405,804,47402
81406,835,47402
81407,941,47402
81408,1015,47402
81409,1231,47402
81410,1274,47402
81411,1312,47402
81412,1381,47402
81413,1385,47402
81414,1471,47402
81415,1556,47402
81416,1797,47402
81417,1944,47402
81418,2015,47402
81419,2331,47402
81420,115,5565
81421,181,5565
81422,434,5565
81423,577,5565
81424,730,5565
81425,937,5565
81426,941,5565
81427,947,5565
81428,1003,5565
81429,1183,5565
81430,1231,5565
81431,1235,5565
81432,1558,5565
81433,1572,5565
81434,1948,5565
81435,2005,5565
81436,2038,5565
81437,2080,5565
81438,2126,5565
81439,2389,5565
81440,362,8599
81441,442,8599
81442,444,8599
81443,512,8599
81444,1004,8599
81445,1076,8599
81446,1113,8599
81447,1121,8599
81448,1274,8599
81449,1544,8599
81450,1582,8599
81451,1663,8599
81452,1779,8599
81453,1869,8599
81454,1931,8599
81455,1966,8599
81456,2072,8599
81457,2273,8599
81458,2336,8599
81459,2407,8599
81460,113,44746
81461,221,44746
81462,305,44746
81463,332,44746
81464,432,44746
81465,478,44746
81466,762,44746
81467,835,44746
81468,1083,44746
81469,1145,44746
81470,1185,44746
81471,1427,44746
81472,1475,44746
81473,1985,44746
81474,2023,44746
81475,2035,44746
81476,2248,44746
81477,2321,44746
81478,2367,44746
81479,2472,44746
81480,139,5219
81481,147,5219
81482,150,5219
81483,835,5219
81484,846,5219
81485,951,5219
81486,1076,5219
81487,1227,5219
81488,1373,5219
81489,1376,5219
81490,1469,5219
81491,1724,5219
81492,1744,5219
81493,1792,5219
81494,1839,5219
81495,1946,5219
81496,1977,5219
81497,1995,5219
81498,2106,5219
81499,2603,5219
81500,408,32804
81501,434,32804
81502,472,32804
81503,555,32804
81504,1124,32804
81505,1188,32804
81506,1266,32804
81507,1308,32804
81508,1423,32804
81509,1481,32804
81510,1612,32804
81511,1720,32804
81512,1724,32804
81513,1775,32804
81514,1805,32804
81515,1944,32804
81516,2103,32804
81517,2258,32804
81518,2304,32804
81519,2485,32804
81520,62,49694
81521,187,49694
81522,384,49694
81523,794,49694
81524,855,49694
81525,1011,49694
81526,1216,49694
81527,1281,49694
81528,1286,49694
81529,1335,49694
81530,1363,49694
81531,1405,49694
81532,1507,49694
81533,1590,49694
81534,1732,49694
81535,1797,49694
81536,1955,49694
81537,2062,49694
81538,2314,49694
81539,2465,49694
81540,5,18604
81541,323,18604
81542,444,18604
81543,718,18604
81544,757,18604
81545,785,18604
81546,882,18604
81547,943,18604
81548,1124,18604
81549,1201,18604
81550,1298,18604
81551,1491,18604
81552,1598,18604
81553,1696,18604
81554,1708,18604
81555,1744,18604
81556,1783,18604
81557,2347,18604
81558,2360,18604
81559,2458,18604
81560,44,51758
81561,198,51758
81562,453,51758
81563,718,51758
81564,914,51758
81565,1113,51758
81566,1264,51758
81567,1295,51758
81568,1357,51758
81569,1428,51758
81570,1463,51758
81571,1521,51758
81572,1670,51758
81573,1690,51758
81574,1734,51758
81575,1845,51758
81576,1854,51758
81577,1865,51758
81578,2140,51758
81579,2458,51758
81580,11,10913
81581,44,10913
81582,50,10913
81583,119,10913
81584,137,10913
81585,313,10913
81586,479,10913
81587,701,10913
81588,792,10913
81589,945,10913
81590,983,10913
81591,1199,10913
81592,1206,10913
81593,1374,10913
81594,1647,10913
81595,1673,10913
81596,1839,10913
81597,2302,10913
81598,2472,10913
81599,2537,10913
81600,132,62899
81601,383,62899
81602,397,62899
81603,526,62899
81604,535,62899
81605,897,62899
81606,1041,62899
81607,1045,62899
81608,1088,62899
81609,1237,62899
81610,1239,62899
81611,1253,62899
81612,1316,62899
81613,1541,62899
81614,1799,62899
81615,2185,62899
81616,2360,62899
81617,2407,62899
81618,2436,62899
81619,2468,62899
81620,109,51151
81621,119,51151
81622,135,51151
81623,141,51151
81624,167,51151
81625,394,51151
81626,602,51151
81627,723,51151
81628,919,51151
81629,1015,51151
81630,1431,51151
81631,1506,51151
81632,1545,51151
81633,2078,51151
81634,2151,51151
81635,2164,51151
81636,2197,51151
81637,2276,51151
81638,2308,51151
81639,2581,51151
81640,41,31105
81641,50,31105
81642,119,31105
81643,135,31105
81644,188,31105
81645,198,31105
81646,306,31105
81647,723,31105
81648,823,31105
81649,835,31105
81650,980,31105
81651,1068,31105
81652,1385,31105
81653,1407,31105
81654,1571,31105
81655,1747,31105
81656,1907,31105
81657,1963,31105
81658,2155,31105
81659,2248,31105
81660,44,4558
81661,182,4558
81662,188,4558
81663,227,4558
81664,512,4558
81665,718,4558
81666,1150,4558
81667,1206,4558
81668,1363,4558
81669,1490,4558
81670,1498,4558
81671,1575,4558
81672,1635,4558
81673,1856,4558
81674,1908,4558
81675,2046,4558
81676,2067,4558
81677,2098,4558
81678,2321,4558
81679,2580,4558
81680,41,38991
81681,232,38991
81682,328,38991
81683,803,38991
81684,832,38991
81685,957,38991
81686,1076,38991
81687,1268,38991
81688,1455,38991
81689,1669,38991
81690,1698,38991
81691,1801,38991
81692,1826,38991
81693,2152,38991
81694,2182,38991
81695,2213,38991
81696,2235,38991
81697,2345,38991
81698,2419,38991
81699,2602,38991
81700,277,13081
81701,583,13081
81702,746,13081
81703,832,13081
81704,900,13081
81705,1088,13081
81706,1120,13081
81707,1209,13081
81708,1252,13081
81709,1265,13081
81710,1455,13081
81711,1613,13081
81712,1719,13081
81713,1738,13081
81714,1937,13081
81715,1971,13081
81716,2077,13081
81717,2162,13081
81718,2309,13081
81719,2501,13081
81720,49,24523
81721,284,24523
81722,332,24523
81723,417,24523
81724,497,24523
81725,610,24523
81726,666,24523
81727,1041,24523
81728,1093,24523
81729,1159,24523
81730,1389,24523
81731,1421,24523
81732,1447,24523
81733,1555,24523
81734,1575,24523
81735,1722,24523
81736,2346,24523
81737,2442,24523
81738,2577,24523
81739,2615,24523
81740,162,45570
81741,211,45570
81742,388,45570
81743,598,45570
81744,755,45570
81745,878,45570
81746,909,45570
81747,1036,45570
81748,1100,45570
81749,1348,45570
81750,1381,45570
81751,1446,45570
81752,1620,45570
81753,1943,45570
81754,1956,45570
81755,1992,45570
81756,2040,45570
81757,2065,45570
81758,2073,45570
81759,2199,45570
81760,50,32611
81761,106,32611
81762,119,32611
81763,298,32611
81764,348,32611
81765,454,32611
81766,646,32611
81767,657,32611
81768,755,32611
81769,772,32611
81770,919,32611
81771,952,32611
81772,1129,32611
81773,1133,32611
81774,1351,32611
81775,1419,32611
81776,1561,32611
81777,2285,32611
81778,2306,32611
81779,2411,32611
81780,8,33760
81781,124,33760
81782,248,33760
81783,375,33760
81784,432,33760
81785,554,33760
81786,619,33760
81787,974,33760
81788,1041,33760
81789,1068,33760
81790,1206,33760
81791,1219,33760
81792,1454,33760
81793,1491,33760
81794,1551,33760
81795,1858,33760
81796,1973,33760
81797,2034,33760
81798,2280,33760
81799,2573,33760
81800,99,4375
81801,147,4375
81802,438,4375
81803,485,4375
81804,595,4375
81805,647,4375
81806,761,4375
81807,814,4375
81808,1193,4375
81809,1204,4375
81810,1281,4375
81811,1321,4375
81812,1332,4375
81813,1389,4375
81814,1696,4375
81815,1708,4375
81816,2199,4375
81817,2215,4375
81818,2304,4375
81819,2398,4375
81820,105,62425
81821,127,62425
81822,180,62425
81823,479,62425
81824,603,62425
81825,804,62425
81826,987,62425
81827,1489,62425
81828,1546,62425
81829,2158,62425
81830,2228,62425
81831,2271,62425
81832,2273,62425
81833,2274,62425
81834,2279,62425
81835,2307,62425
81836,2367,62425
81837,2371,62425
81838,2374,62425
81839,2375,62425
81840,46,58454
81841,309,58454
81842,388,58454
81843,501,58454
81844,604,58454
81845,641,58454
81846,802,58454
81847,1052,58454
81848,1228,58454
81849,1462,58454
81850,1484,58454
81851,1590,58454
81852,2094,58454
81853,2148,58454
81854,2165,58454
81855,2210,58454
81856,2233,58454
81857,2442,58454
81858,2496,58454
81859,2554,58454
81860,297,42508
81861,368,42508
81862,396,42508
81863,521,42508
81864,711,42508
81865,772,42508
81866,795,42508
81867,797,42508
81868,835,42508
81869,880,42508
81870,1019,42508
81871,1485,42508
81872,1716,42508
81873,2112,42508
81874,2128,42508
81875,2133,42508
81876,2262,42508
81877,2271,42508
81878,2291,42508
81879,2541,42508
81880,72,40443
81881,122,40443
81882,353,40443
81883,387,40443
81884,417,40443
81885,432,40443
81886,489,40443
81887,659,40443
81888,845,40443
81889,1363,40443
81890,1573,40443
81891,1652,40443
81892,1667,40443
81893,1671,40443
81894,2007,40443
81895,2139,40443
81896,2231,40443
81897,2288,40443
81898,2317,40443
81899,2580,40443
81900,31,46816
81901,365,46816
81902,391,46816
81903,398,46816
81904,401,46816
81905,403,46816
81906,684,46816
81907,843,46816
81908,852,46816
81909,1140,46816
81910,1152,46816
81911,1159,46816
81912,1163,46816
81913,1954,46816
81914,2055,46816
81915,2284,46816
81916,2321,46816
81917,2325,46816
81918,2327,46816
81919,2412,46816
81920,38,15723
81921,109,15723
81922,325,15723
81923,437,15723
81924,716,15723
81925,840,15723
81926,1028,15723
81927,1229,15723
81928,1451,15723
81929,1452,15723
81930,1502,15723
81931,1626,15723
81932,1668,15723
81933,2024,15723
81934,2034,15723
81935,2085,15723
81936,2121,15723
81937,2156,15723
81938,2414,15723
81939,2482,15723
81940,53,14375
81941,146,14375
81942,208,14375
81943,298,14375
81944,376,14375
81945,441,14375
81946,677,14375
81947,889,14375
81948,994,14375
81949,1057,14375
81950,1376,14375
81951,1450,14375
81952,1541,14375
81953,1640,14375
81954,1766,14375
81955,1936,14375
81956,1966,14375
81957,2278,14375
81958,2321,14375
81959,2484,14375
81960,341,20974
81961,786,20974
81962,841,20974
81963,1009,20974
81964,1016,20974
81965,1177,20974
81966,1182,20974
81967,1239,20974
81968,1243,20974
81969,1466,20974
81970,1568,20974
81971,1597,20974
81972,1780,20974
81973,2036,20974
81974,2215,20974
81975,2273,20974
81976,2277,20974
81977,2279,20974
81978,2334,20974
81979,2565,20974
81980,45,15721
81981,119,15721
81982,284,15721
81983,362,15721
81984,454,15721
81985,512,15721
81986,804,15721
81987,991,15721
81988,1172,15721
81989,1216,15721
81990,1385,15721
81991,1465,15721
81992,1839,15721
81993,1874,15721
81994,1908,15721
81995,1925,15721
81996,2001,15721
81997,2345,15721
81998,2395,15721
81999,2615,15721
82000,50,51775
82001,81,51775
82002,130,51775
82003,160,51775
82004,298,51775
82005,492,51775
82006,683,51775
82007,761,51775
82008,818,51775
82009,964,51775
82010,1035,51775
82011,1265,51775
82012,1333,51775
82013,1338,51775
82014,1604,51775
82015,1606,51775
82016,1988,51775
82017,2277,51775
82018,2302,51775
82019,2514,51775
82020,30,13458
82021,451,13458
82022,814,13458
82023,1029,13458
82024,1142,13458
82025,1281,13458
82026,1301,13458
82027,1321,13458
82028,1332,13458
82029,1370,13458
82030,1445,13458
82031,1626,13458
82032,1693,13458
82033,1702,13458
82034,1805,13458
82035,1810,13458
82036,1853,13458
82037,2275,13458
82038,2547,13458
82039,2588,13458
82040,33,55138
82041,44,55138
82042,66,55138
82043,198,55138
82044,232,55138
82045,399,55138
82046,564,55138
82047,699,55138
82048,718,55138
82049,785,55138
82050,1437,55138
82051,1670,55138
82052,1710,55138
82053,2155,55138
82054,2304,55138
82055,2306,55138
82056,2312,55138
82057,2313,55138
82058,2321,55138
82059,2469,55138
82060,29,23258
82061,44,23258
82062,74,23258
82063,172,23258
82064,777,23258
82065,818,23258
82066,874,23258
82067,920,23258
82068,1072,23258
82069,1125,23258
82070,1274,23258
82071,1452,23258
82072,1630,23258
82073,1948,23258
82074,2321,23258
82075,2412,23258
82076,2511,23258
82077,2524,23258
82078,2575,23258
82079,2604,23258
82080,41,3133
82081,119,3133
82082,272,3133
82083,284,3133
82084,454,3133
82085,549,3133
82086,707,3133
82087,737,3133
82088,743,3133
82089,804,3133
82090,828,3133
82091,842,3133
82092,859,3133
82093,1136,3133
82094,1270,3133
82095,1359,3133
82096,1373,3133
82097,1385,3133
82098,1637,3133
82099,1664,3133
82100,17,40838
82101,404,40838
82102,672,40838
82103,738,40838
82104,978,40838
82105,1066,40838
82106,1132,40838
82107,1207,40838
82108,1327,40838
82109,1673,40838
82110,1679,40838
82111,1680,40838
82112,1683,40838
82113,1692,40838
82114,1694,40838
82115,1696,40838
82116,1731,40838
82117,1990,40838
82118,2408,40838
82119,2566,40838
82120,50,25078
82121,505,25078
82122,631,25078
82123,771,25078
82124,806,25078
82125,835,25078
82126,838,25078
82127,993,25078
82128,1076,25078
82129,1322,25078
82130,1371,25078
82131,1374,25078
82132,1385,25078
82133,1556,25078
82134,1826,25078
82135,1896,25078
82136,1905,25078
82137,2082,25078
82138,2088,25078
82139,2604,25078
82140,103,12211
82141,198,12211
82142,265,12211
82143,298,12211
82144,367,12211
82145,393,12211
82146,401,12211
82147,406,12211
82148,447,12211
82149,512,12211
82150,517,12211
82151,1114,12211
82152,1670,12211
82153,1863,12211
82154,1903,12211
82155,2115,12211
82156,2375,12211
82157,2439,12211
82158,2507,12211
82159,2592,12211
82160,149,7422
82161,158,7422
82162,208,7422
82163,251,7422
82164,464,7422
82165,1059,7422
82166,1116,7422
82167,1209,7422
82168,1243,7422
82169,1269,7422
82170,1280,7422
82171,1295,7422
82172,1498,7422
82173,1694,7422
82174,2067,7422
82175,2182,7422
82176,2241,7422
82177,2367,7422
82178,2507,7422
82179,2511,7422
82180,78,13588
82181,306,13588
82182,351,13588
82183,362,13588
82184,432,13588
82185,445,13588
82186,559,13588
82187,701,13588
82188,1007,13588
82189,1132,13588
82190,1690,13588
82191,1728,13588
82192,1880,13588
82193,1929,13588
82194,2149,13588
82195,2177,13588
82196,2279,13588
82197,2306,13588
82198,2308,13588
82199,2563,13588
82200,185,41619
82201,284,41619
82202,346,41619
82203,521,41619
82204,619,41619
82205,807,41619
82206,820,41619
82207,1146,41619
82208,1252,41619
82209,1739,41619
82210,1743,41619
82211,1996,41619
82212,2014,41619
82213,2019,41619
82214,2100,41619
82215,2160,41619
82216,2201,41619
82217,2253,41619
82218,2416,41619
82219,2473,41619
82220,297,57577
82221,448,57577
82222,577,57577
82223,962,57577
82224,969,57577
82225,978,57577
82226,1040,57577
82227,1420,57577
82228,1704,57577
82229,1788,57577
82230,1844,57577
82231,1863,57577
82232,1877,57577
82233,1956,57577
82234,2038,57577
82235,2135,57577
82236,2261,57577
82237,2269,57577
82238,2563,57577
82239,2579,57577
82240,152,25150
82241,186,25150
82242,265,25150
82243,441,25150
82244,592,25150
82245,649,25150
82246,690,25150
82247,1121,25150
82248,1163,25150
82249,1185,25150
82250,1288,25150
82251,1324,25150
82252,1419,25150
82253,1438,25150
82254,1559,25150
82255,1670,25150
82256,1673,25150
82257,1908,25150
82258,2060,25150
82259,2528,25150
82260,10,35630
82261,187,35630
82262,220,35630
82263,462,35630
82264,467,35630
82265,952,35630
82266,1014,35630
82267,1147,35630
82268,1364,35630
82269,1513,35630
82270,1842,35630
82271,1928,35630
82272,1949,35630
82273,2172,35630
82274,2258,35630
82275,2262,35630
82276,2271,35630
82277,2279,35630
82278,2292,35630
82279,2608,35630
82280,276,24391
82281,453,24391
82282,855,24391
82283,1146,24391
82284,1190,24391
82285,1234,24391
82286,1276,24391
82287,1277,24391
82288,1668,24391
82289,2027,24391
82290,2185,24391
82291,2271,24391
82292,2300,24391
82293,2316,24391
82294,2354,24391
82295,2384,24391
82296,2422,24391
82297,2423,24391
82298,2475,24391
82299,2602,24391
82300,50,28304
82301,90,28304
82302,111,28304
82303,119,28304
82304,152,28304
82305,190,28304
82306,254,28304
82307,368,28304
82308,512,28304
82309,852,28304
82310,895,28304
82311,1254,28304
82312,1274,28304
82313,1573,28304
82314,1790,28304
82315,1987,28304
82316,2023,28304
82317,2225,28304
82318,2263,28304
82319,2507,28304
82320,80,7334
82321,88,7334
82322,137,7334
82323,512,7334
82324,748,7334
82325,828,7334
82326,920,7334
82327,993,7334
82328,1011,7334
82329,1269,7334
82330,1283,7334
82331,1379,7334
82332,1409,7334
82333,1418,7334
82334,1452,7334
82335,1767,7334
82336,1827,7334
82337,1887,7334
82338,2279,7334
82339,2318,7334
82340,107,30181
82341,181,30181
82342,310,30181
82343,434,30181
82344,835,30181
82345,943,30181
82346,1646,30181
82347,1780,30181
82348,1805,30181
82349,1828,30181
82350,1846,30181
82351,1994,30181
82352,2226,30181
82353,2248,30181
82354,2272,30181
82355,2346,30181
82356,2367,30181
82357,2378,30181
82358,2413,30181
